    GeneID	GSM8021754	GSM8021757	GSM8021758	GSM8021759	GSM8021760	GSM8021761	GSM8021762	GSM8021764	GSM8021765	GSM8021767	GSM8021769	GSM8021772	GSM8021773	GSM8021774	GSM8021775
343170	0	0.1321	0.494	0	0	0	0	0	0	0	0	0	0	0	0
26188	0	0.5946	0.1647	4.974	0.0965	0	0	0	0.195	0	0.9235	0	0.6766	0	0.6724
284532	0	0	0.502	2.359	0	0	0	0	0.06603	0	0	0.1935	2.75	0.09224	1.025
391189	0	0	0.2409	1.294	0	1.004	0	0	0	0	0	0	0.3299	0	0
25893	0.04091	0.1208	0.0903	1.212	0.1058	0.7216	0	0.01633	0.02376	0.01798	0.2302	0.06961	0.8348	0	0.2458
343171	0	0	0	1.658	0	0	6.884	0	0	0	0.7556	0.1904	0	0	0
343172	0.03041	0	0.1342	0.3604	0	0	2.091	0.02427	0.01766	0	0.114	0	0	0	0.4111
127608	0	0	0.1572	0	0.1842	0	0	0	0	0	0.3205	0.5453	0	0	0
284521	0	0.02909	0.07251	1.022	0.17	0	0	0.07868	0.02862	0	0.1109	0	2.235	0	0.2961
391190	0	0	0	2.002	0	0	1.63	0	0	0	0.169	0	2.724	0	0
391191	0	0.06194	0	3.42	0	0	8.732	0	0.06092	0	0	0	2.379	0	0.1576
26247	0	0.405	0	0	0.2958	5.612	0	0	0	0	0.08577	0	3.284	0	0
81466	0	0	0.1657	7.009	0.2914	0	0	0	0	0	0.4224	0	0	0	0
26246	0	0.3656	0.1709	1.606	0	0	15.97	0	0.08991	0	0	0	0.4681	0	0.6978
105373275	0	0.04089	0.05096	3.694	0	0	3.508	0	0.04022	0	0.3637	0	0	0	0.3121
391192	0	0	0	0	0	0	0.4075	0	0	0	0	0	1.021	0	0
388762	0.164	0	0	0	0	0.503	0	0	0	0.2883	0.615	0	0	0	1.232
127059	0	0	0.08286	0	0	0	5.298	0	0.1962	0	0.3379	0	0	0	0
391194	0	0.3588	0	0.3002	0	1.398	5.865	0	0.1765	0	0.228	0	0.6125	0.08217	0.4565
127062	0	0	0	0	0	0	0	0	0.2616	0	1.605	0	2.554	0	0
26245	0	0	0	0	0	0	10.22	0	0.06561	0	0	0	0	0	0
391195	0	0	0.4848	0.3254	0	0	0	0	0.1275	0	0.1648	1.028	0	0	0
127064	0	0.3242	0	0	0	0	5.563	0	0.06377	0	0	0	0	0	0
391196	0	0	0.3315	0	0	0	0	0	0.1962	0	0	0	0	0	0
127066	0	0.3989	0	0	0	3.282	0	0	0	0	0	0	0.8512	0	1.861
127074	0.101	0	0	0	0	0	0	0	0	0	0.07577	0	1.527	0.08193	0
254879	0	0	0	0	0	0	0	0	0.1325	0	0.3423	0	0.3449	0	0.5141
26696	0	0.1687	0	3.388	0.1643	3.215	0	0	0.1106	0	1.072	0	0	0	0
81458	0	0.4911	0	0	0.08967	0	0	0	0.1208	0	1.014	0.1769	1.886	0	0.781
401992	0.2169	0.3202	0	2.893	0	1.331	0	0	0.126	0	0	0	0	0	0.4888
105373279	0	0.1497	0.3732	12.02	0	0	0	0.6074	1.178	0	0	0	0	0	0
343173	0.221	0	0	1.637	0.3812	0	0	0	0	0	0	0	0.5011	0	0.166
105373277	0	0.1278	0.3451	1.39	0.03111	1.716	5.222	0.0288	0.1257	0	0.1895	0	0.3272	0.02927	0.271
401993	0	0.07418	0.09245	1.613	0.03612	0	1.364	0	0.1459	0	0.2514	0	0.1266	0	0.5033
391211	0.4448	0.3283	0.9	0.6591	0	0	0	0	0.1291	0	0	0	0	0	0
343563	0	0.1317	0	3.306	0.0962	0	2.018	0	0.06478	0	0.3347	0	0	0	1.173
127068	0	0	0.1626	1.637	0.2859	0	0	0	0.06417	0	0.2487	0	0.3341	0.08964	0.166
127069	0.02182	0.05153	0	1.811	0.09409	0	0.9476	0.03484	0	0	0.1801	0	0.8907	0.05311	0.1639
127077	0	0	0.5727	3.625	0.09589	0	0	0.2663	0.06457	0	0	0	0.3362	0	0
403244	0.2176	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4903
403239	0.1108	0	0	0	0.09559	0	0	0	0.1287	0	0.9147	0	0	0.1798	0.333
401994	0	0	0.136	6.301	0	1.276	3.345	0.0738	0	0	0.06935	0.236	0	0	0
101928226	0	0.1569	0.9775	4.724	0.4583	0	0	0.4242	0	0	0.598	0	0	0	0
646627	5.51	1.102	6.408	5.53	0.07664	4.907	0.3216	0.6385	3.251	2.188	5.467	0.6805	0.1343	5.911	1.468
107985747	0	1.445	0	0	0	0	0	0.3908	0	0	0	0	0	0	0
80851	4.12	6.343	5.594	7.69	15.33	7.89	4.036	12.23	10.84	12.25	9.648	13.54	7.26	11.37	9.779
100422879	0	0	0	0	10.89	0	0	2.52	4.583	4.163	0	6.715	0	12.8	0
79894	12.34	15.37	15.13	9.967	27.24	8.403	17.44	31.08	18.54	27.22	9.338	17.2	19.08	18.87	10.52
55657	8.027	8.458	8.38	11.37	18.48	9.988	6.683	13.88	12.47	14.91	10.45	13.01	29.53	19.27	10.85
267002	1.197	2.098	2.123	2.19	4.309	2.429	0	2.641	3.556	2.97	1.558	3.863	1.809	1.913	3.595
100189199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189409	0	9.538	0	0	0	0	0	0	0	0	0	0	24.42	0	0
107987362	1.082	0.1597	0.0995	0.4007	0.1166	0	0.4894	0.3239	0.07853	0	0	0.2301	0	0.2194	0.2032
105379854	0	2.021	2.799	0.5636	0.6561	0.8752	16.52	0.4555	0.2209	0	0.1427	1.133	0	0.4629	4
105379521	0	0.7095	1.002	0	0.06909	0	0	0	0.1861	0	1.082	0	0.6055	0	0.2407
101060632	0.4016	0.07903	0.394	5.95	0.2309	0	9.203	0	0.1555	0	0	0.2278	2.428	0	1.408
107987363	0	0.27	0.3365	0.6776	0	0	0.2068	0	0.03319	0.05026	0.4288	0	0	0.1391	0.7729
102724250	1.461	2.542	2.531	7.177	7.127	4.068	6.051	4.035	3.214	3.549	2.451	3.68	3.777	4.085	4.678
107987364	0	0	0.2625	0.8458	0.06154	0.9851	1.291	0	0	0	0.6959	0.2429	0.5393	0.05788	0.8576
105379523	0	0.1982	0.247	1.492	0	0.3862	2.733	0	0	0	0.5981	0.0357	0.2537	0.1021	0.8826
107987365	0.1381	0.08151	0.2032	1.023	0	0.6353	0.2498	0.1102	0.4009	0	0.05178	0	0.5217	0	0.8296
107987366	0.1699	0.086	0.393	0.2878	0.7537	0.4469	2.548	0.4264	0.2961	0.5123	0.1821	0.4131	0.6239	0.3742	0.8023
102724562	6.411	1.32	1.688	3.66	8.876	7.037	6.811	5.541	2.527	3.568	5.118	9.108	33.07	10.45	14.4
105379524	0.6254	0.8727	0.4044	2.808	1.095	3.866	7.064	0.3026	0.1211	0.2333	0.4834	0.6127	2.149	0.1845	0.7687
107987367	4.287	0	0	0	0	0	0	0	0	0	0	7.295	12.96	0	0
440570	0	0.1462	0.4857	4.157	0.1779	0	2.688	0.03294	0.1677	0	0.6191	0	1.809	0.2008	2.169
107987368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642273	5.492	3.151	3.665	7.248	15.76	11.63	14.72	29.93	29.44	28.39	8.073	8.513	32.03	19.28	21.24
105373324	0	0	0.3339	1.153	0	0	0	0	0	0	0	0	0.4901	0.0526	0.974
26751	12.27	13.37	10.41	12.7	37.92	26.94	18.95	51.45	52.36	47.96	27.17	24.11	68.54	47.46	59.11
52	55.88	58.55	52.31	60.25	153.5	121.1	99.38	150.6	161.8	133.5	115.5	96.09	128.9	116.2	155.3
285016	0	0.3321	0.05173	1.25	0	0	0	0.1123	0.5308	0.1236	0	0.3589	0	0.3422	0.4225
101927262	0	0.6811	0.8488	2.279	0	0	0	0.7675	2.121	1.352	0	2.454	0	0.156	1.155
105373346	0	0.09663	0.07226	0.9701	0	0	1.125	0.06533	0.1331	0.08635	0.3929	0.08356	0.3464	0.01328	0.1229
105373350	0	0.02973	0.1853	0	0	0	3.462	0.0804	0.1462	0.2214	0.4533	0.2142	2.284	0	0.07565
105373351	0	0	0	17.83	0	0	28	0	0	0	0	0	0	0	1.937
727944	0	0.1178	0	0	0	2.754	0.722	0	0	0	1.197	0.5093	0	0	0
100996637	0	0	0	4.944	0	0	0	0	0.1491	0	0.1444	0	0.97	0	0.482
101927362	0	0.3784	0	3.324	0	0	0	0	0.09305	0	0.601	0	0.4844	0	3.37
105373352	0.2336	0	0.03438	0.6924	0.0403	0.6451	0	0	0.1357	0.3287	0.2805	0	0	0.03791	0.0702
129787	3.593	3.434	3.159	2.581	8.947	8.446	7.317	5.066	5.519	4.882	7.036	6.167	7.03	5.64	6.472
105373354	0.4484	0.4092	0.21	0	0.5273	0.5628	1.033	0.6184	0.3788	0.466	0.2141	0.5203	1.233	0.463	0.6124
105373479	0	0.08594	0.05355	0	0.3138	0	0	0	0	0	0.0546	0.1858	0	0.05904	0
105373358	0	1.126	0	0	0	0	17.57	0	0	0	1.04	0	3.145	0	1.042
105373480	0	0.05932	0	1.727	0.06932	0	0	0.03209	0.07002	0	0.2714	0.2394	0.1519	0.0163	0.1208
105373392	0	0.3042	0.2528	0.509	0	0.7026	0	0	0.2992	0	0.4295	0.04871	0	0.1858	1.032
339822	0	0.0411	0.3073	0.2063	0	4.271	0	0	0.04043	0	0.47	0.05923	0.8419	0.1694	0.2092
101060385	0	0.08996	0	0	0	0	0	0	0	0	1.715	0	2.073	0.4944	0
105373481	0.06804	0.0703	0.03755	0.3024	0.1614	0	1.293	0.02716	0.06914	0	0.07656	0.01447	0.3857	0	0.3577
101060391	0	0	0	5.001	0.2425	0	0	0	0	0	0	0	0	0	0.845
54221	0.01672	0.1234	0.2215	1.958	0.02163	0.3078	1.15	0.04005	0.09712	0.03676	0.3262	0.0498	0.632	0	0.6658
105373359	0	0.2209	0	0	0.2766	0	0	0	0.03105	0	0.8824	0	0	0	0.1606
7173	0.2289	0.1842	0.1378	1.603	0.01794	0.1915	1.43	0.01661	0.06041	0	0.515	0	0.7548	0.05063	0.7501
102723730	0	0.2317	0.2727	0.5168	0.1128	0	0.5522	0.0174	0.1139	0	0.09812	0.2782	0.4943	0.05305	0.5895
7837	0.7525	0.1632	0.1921	0.6827	0.09271	0.7538	0.05557	0	0.03567	0	0.3687	0.3397	1.23	0.6478	0.7613
23040	0.02122	0.1628	0.2706	1.593	0.06099	0.6835	3.762	0.005646	0.03286	0.006219	0.2865	0.07221	0.3635	0.02869	0.6694
107985838	0	0.2633	0	1.322	0.1442	2.48	8.674	0	0.03237	0	0.2927	0	1.601	0	0.7537
730811	0	0.09629	0.048	0.1933	0.08439	1.251	3.069	0	0	0	0.2692	0	0	0	0.196
105373389	0	0	0	7.874	0	0	9.615	0.5656	0	0	0	0	1.071	0	0
107985839	0	0.1707	0.1064	2.571	0.08313	0	0	0.1154	0	0	0.4701	0.3281	1.676	0	0.362
105373390	0	0.02989	0.3912	3.301	0.02183	0	0	0	0.08821	0	0.3609	0	0	0	0.5705
101927554	0.1353	0.1065	0.3319	0.8022	0	0	5.387	0	0	0	0.2708	0	0.5456	0.0366	0
107985840	0.01158	0.1162	0.1278	1.27	0.03994	0.7992	0.5447	0	0.03362	0	0.008686	0.009852	0.3151	0.02818	0.574
7260	10.77	17.86	10.04	15.23	28.34	14.94	14.57	20.33	14.54	13.92	18.06	13.6	18.37	14.06	16.42
51112	4.835	6.017	4.021	7.266	8.941	3.957	2.031	8.026	6.341	6.848	4.41	6.367	5.998	7.324	6.464
55256	18.46	27.66	26.45	37.94	28.74	23.57	27.35	19.72	43.9	29.94	24.26	26.9	20.23	19.75	24.35
246243	4.967	8.133	7.765	7.256	9.514	7.555	11.92	10.21	9.692	10.94	9.184	6.729	6.977	8.721	11.29
100506054	4.082	9.958	6.517	4.108	10.36	1.536	4.181	4.858	2.639	2.37	7.627	7.078	5.123	4.311	1.388
6201	1553	1667	1351	1362	2199	1599	1923	1926	1531	1355	1701	1118	1228	1166	1053
78989	0.04414	0.7557	0.1299	3.662	0	2.369	1.437	0.1762	0.4357	0.03881	0.3642	0	1.067	0.0358	1.26
55821	0.04739	0.09327	0.2325	1.826	0.1499	0.7027	1.944	0.02522	0.2018	0	0.4504	0.05377	0	0	0.4509
105373393	0	0.1455	0	0.7305	0	0	12.49	0	0	0	0	0	0	0	0
728597	0	0.03766	0.1565	1.197	0.09169	0.3914	3.232	0.03395	0.01235	0	0.3191	0.03619	0.9322	0.01725	0.3195
100505964	0	0	0.09662	2.594	0	0	0	0	0	0	0	0	0.2647	0	0
105373394	0	0.3106	0.6452	6.237	0.3025	0	0	0.42	0	0	1.184	0	0	0	0
105373395	0	0.1711	0.5862	1.503	0	0	7.339	0	0.04206	0	0.7607	0.5546	1.204	0.1763	1.415
105373397	0.0774	0.1828	0.1708	1.606	0.08899	0.3562	1.12	0	0.1049	0	0.05806	0.0439	0.351	0	0.8526
107985841	0.1695	0	0.3117	3.013	0	1.17	0	0	0.04921	0	0	0.1442	0	0	0.5092
727982	0	0.2101	0.2328	2.11	0	0	0.8587	0	0.2526	0	0.267	0	0.538	0	0.4159
105373398	0	0.7689	0	1.544	0	0	14.14	0	0	0	0	1.33	0.7875	0	2.739
105373399	0.623	0.2299	0.5157	0	0.1343	3.822	1.691	0	0.09044	0	0.6426	0	0.824	0	0
107985842	0	0	0.1465	0	0.3435	0	3.603	0	0.5783	0	0.1494	0.1694	3.613	0	2.393
107985843	0	0.1952	0.4379	1.372	0.1141	0	0	0	0.1152	0	0.04961	0	1.7	0	0
102723818	0	0.8004	0	11.16	0	1.617	10.36	0	0	0	0	0.769	0.6831	0	0.2263
6664	0.05874	0.1665	0.1383	0.4874	0.03039	0.1442	1.488	0.03751	0.08186	0	0.02644	0	0.7813	0	0.3882
112268411	0	0	0.1479	1.341	0	0.848	0	0	0.05837	0	0	0	0	0.04077	0.6796
105373400	0	0	0	9.04	0.2192	1.56	0	0	0.1476	0	0	0	0	0	0.3819
150622	0.04455	0.08417	0.05901	0.5545	0.1076	0.451	0.5159	0	0.01035	0	0.06016	0.03033	0.2963	0	0.5087
102465693	0	0	0	0	0	0	0	0	0	0	3.352	0	0	0	0
400940	0.03054	0.1262	0.2696	0.9954	0	1.218	0	0	0.07093	0	0.06873	0	1.016	0	0.4129
105373401	0	0.1354	0.08439	0	0	0	0	0	0.06661	0	0.9465	0	0	0	1.551
101929390	0	0.0445	0.09243	0.4467	0.065	0.8093	1.364	0.02006	0	0	0.1131	0	0.4937	0	0.3397
105373402	0	0	0.3163	6.37	0	0	0	0	0.2496	0	0	0	3.899	0	0
107985844	0	0	0.1051	3.385	0	0	1.206	0	0.1935	0	0	0.08099	1.007	0.1544	0.429
107985845	0.06374	0.03763	0.0469	0	0.2199	0.88	6.228	0	0	0	0.09564	0	1.253	0	0.9576
102800315	0	0.2124	0	0	0	0	8.46	0	0	0	0	0	0	0	2.161
102800314	0.7674	0	1.129	0	0	0	0	0	0	0.5398	0	0	0	0	0
102466235	0	0	3.484	0	0	0	0	0	0	0	0	0	0	0	0
400941	0.1489	0.1465	0.3286	0.7353	0	1.598	5.746	0	0.2882	0	0.1861	0	1.575	0	0.8946
105373404	0.5465	0.3227	0.6032	8.098	0	0	0	0.2181	0	0.2403	0	0	5.37	0	0
104326052	0	0.1501	0.187	0	0	0	0	0	0.2214	0.2235	0	0	0	0	0.9547
129607	0.3124	0.2696	0.7074	0.4273	0.4974	1.106	2.609	0.9402	3.922	2.071	0.6311	0.2863	2.797	1.209	1.986
91543	0.1706	0.2685	0.4183	1.095	0.3187	1.047	1.852	0.6354	4.078	0.6999	0.1066	0.4596	0.4297	1.753	0.9822
386597	0.3153	0.5318	0.09941	0.9343	0.233	0	0	0.1079	0.2092	0.198	0.6757	0.6514	1.702	0.2192	0.8796
9781	0.6291	0.3522	0.1971	1.864	0.7315	1.021	2.203	0.8489	0.7518	0.5924	0.6972	0.663	1.202	0.6749	0.5548
101929452	0.1995	2.12	0.1468	2.956	0	0	0	0	0	0	0	0.8488	0	0.1619	0.2997
107985847	0.09591	0.2194	0.1147	0.7461	0.04135	0.331	0.911	0.009571	0.06266	0	0.07195	0.0102	0.3262	0	0.2161
105373406	0	0.07801	0.1296	1.044	0	0	0.7172	0	0.05115	0.03873	0.1652	0.2248	0.7324	0.03573	0.1323
100506274	0.2282	0.2021	0.3357	0	0.09838	2.625	0	0	0.1325	0	0	0.5824	2.932	0.09254	2.056
105373407	0	0	0	0	0	0	0	0	0	0	0	7.74	0	0	0
101929510	0	0.1588	0.1079	0.7969	0	0.45	1.769	0.07806	0.0142	0	0.1284	0	1.256	0	0.3305
107985848	0	0.3235	0	0.5413	0	0	0.3305	0	0.05303	0	0.9591	0	0	0.1482	0.2744
101929531	0.1089	0.05145	0.1282	0.5811	0	0	1.813	0.01739	0.08856	0	0.1798	0.09268	0.8563	0	0.6218
105373408	0	0	0.4039	0	0	3.368	0	0.2921	0.5312	0	1.373	0	0	0.2968	0
101929861	0	0.09291	0.1158	0	0	0	0	0	0	0	0.8264	0	0	0.5106	0
105373409	0.673	0.04967	0	0.9972	0	2.839	0	0	0.1466	0	0.1893	0.5011	0	0	0
101929551	0	0	0.3167	2.977	0	0	7.788	0	0	0	0.3229	0	3.037	0	3.233
339788	0	0.08651	0.03594	1.592	0.04212	0	3.889	0.03899	0.0851	0	0.2199	0.1662	0	0	1.321
339789	0.06241	0.2026	0.2296	0.2774	0	1.579	5.533	0.02491	0.01812	0.02744	0	0.0531	0.9434	0.05062	0.1875
101929567	0.2512	0.2472	0.1849	1.56	0.3817	0.9359	6.624	0.2388	0.04169	0.01052	0.4847	0.1731	0.3255	0.165	0.3774
105373411	0.3876	0.02289	0.1141	0.6893	0	0	0	0.06189	0.1126	0.06817	0.08724	0.4618	0	0.06289	0.6988
100506299	0.4034	0.5557	0.04947	1.793	1.449	2.372	0	0.5904	1.21	2.601	0.4539	1.087	1.423	0.9271	3.03
3398	10.18	20.19	8.446	15.68	110.7	16.61	40.65	64.47	36.78	37.22	33.83	61.65	56.73	22.58	30.21
107985849	0	0	1.625	5.817	0	6.774	0	0	0	0	0.1841	0	0	0	0
57498	2.019	3.332	2.285	3.443	9.613	4.032	3.071	9.445	5.574	6.868	5	6.064	8.631	7.993	10.76
129642	3.319	0.488	0.5503	0.972	0.6789	0.161	2.659	0.3875	0.1905	0.1615	5.522	4.823	6.228	7.482	14.49
105373414	0.04702	0.1666	0.04613	1.208	0	0.3366	0.05672	0	0.1183	0.02756	0.1058	0.16	1.232	0.1526	0.6828
105373416	0.3406	0.5362	0.3341	0	0	0	0	0.1359	0.06593	0	0.08517	0	2.231	0.1381	1.194
105373415	0	0.132	0.329	4.859	0	2.743	4.045	0	0.3029	0	0.7268	0	0.6759	0.06045	0.112
105373417	0.1124	0.199	0.4961	0	0	0	10.17	0	0	0	0.4215	0	0.3398	0	0.1688
100506317	0.3254	0.1537	0.2873	0	0.05612	2.196	0	0	0.03779	0	0.8788	0.05537	0.4919	0	0.9776
8853	2.257	1.409	1.171	1.758	13.94	8.654	9.737	12.09	10.32	14.6	10.9	15.35	22.37	22.3	32.23
107985851	0.449	0.2474	0.6827	0.2661	0.07744	0.5509	1.083	0.1434	0.1043	0.02632	0.1347	0.3056	0	0.04856	0.6295
9270	5.593	6.24	6.095	7.879	18.72	20.19	25.4	14.34	13.15	13.91	20.65	16.43	12.33	12.11	17.46
51692	23.92	32.7	26.28	27.24	43.05	32.11	30.09	25.55	19.69	17.66	31.01	22.82	23.23	13.58	27.14
285148	5.859	5.156	5.393	6.098	8.683	11.19	6.462	8.425	8.429	8.905	7.33	6.743	8.42	6.863	7.984
6868	3.423	3.321	2.577	3.71	9.633	5.469	5.447	11.6	10.8	11.66	5.064	5.811	13.7	13.08	12.09
107985850	0	2.46	0	0	0	0	0	1.248	0.605	0.9161	0	0	0	0	6.261
101929643	0	0.316	0.5579	0.6609	0.07693	1.026	0.4842	0.1424	0.259	0.1176	0.3011	0	0	0.03618	0.938
10971	125.5	162.7	139.5	153.7	391.1	296.2	274.8	407	414.3	433.4	299.3	249	270.1	261.3	383.7
105373418	0	0	0	0	0.1586	1.693	4.659	0.1468	0.3204	0	0.2759	0	0	0	0
105373419	0	0.4885	0.3653	0	0	0	0	0	0	0	0.1242	0.2816	0	0	0
100996549	0.1161	0.2057	0.5982	1.033	0.05008	4.81	3.572	0.2318	0.3035	0.3574	0	0.09882	0	0.8008	0.08724
105373421	0	0.2806	0	1.408	0.1025	0	0	0	0.1035	0	0.7131	0.05055	0	0	0
9014	2.454	3.552	3.028	5.043	8.806	6.131	8.879	10.96	6.78	7.934	7.334	7.206	12.68	7.256	17.84
105373422	0.4888	1.154	1.34	3.95	0.6131	0.5452	0	0.4257	0.5677	0.1172	0.4667	0.5671	0.6045	0.5046	0.1335
29841	1.647	1.605	2.923	4.183	3.854	4.691	5.391	10.91	14.12	14.73	2.588	4.248	13.43	12.04	19.36
107985852	0	0.2014	0	0	0	0	0	0	0	0	0.2559	0.2902	0	0	1.196
112268412	0.9276	1.187	0.8342	8.247	1.422	0	4.289	0.7817	0.7482	0.7703	1.083	2.017	1.091	1.38	2.555
101929882	0	0	0.1382	0	1.944	1.441	0	0.7498	1.2	0	1.268	0.4794	3.691	0.6095	0.2822
8462	3.418	2.874	1.719	2.332	9.075	5.695	4.982	12.01	8.495	8.993	11.05	11.21	22.67	11.07	10.45
192668	0.1167	0	0.2862	1.037	0.7379	0.2386	0	2.267	3.478	2.873	0.2334	0.03309	0.7643	1.735	1.285
6241	50.88	44.83	73.76	63.3	66.78	77.94	55.61	84.98	13.47	26.94	88.67	59.36	22.17	19.05	31.77
100422929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373424	1.942	1.423	2.71	1.985	1.559	0	7.755	1.23	0.2722	0.2944	1.507	2.792	0	0.2716	0.8049
101929691	0.04827	0.3419	0.2131	2.145	0.666	0	3.493	0.4238	0.2242	0.2122	0.2897	0.1643	0	0.5873	1.378
3241	20.15	10.54	9.335	12.9	26.29	29.39	19.41	33.34	31.79	36.14	29.3	27.74	87	60.48	36.69
4953	85.83	217.3	139.9	146.7	309.6	176.6	206.1	90.86	70.41	63.41	116.1	110.4	39.08	38.24	46.32
100302743	2.333	1.377	4.577	9.217	2.682	0	25.32	0	0	0	0.5833	1.323	0	0	0
101929715	0.9592	1.345	1.323	11.37	2.482	0	0	2.01	1.462	1.054	0.3598	0.9181	2.719	1.07	3.062
105373426	0	0.07127	0	0.08944	0.05205	1.667	3.932	0	0	0	0.09056	0.2311	0.2281	0.02448	0
79954	6.227	9.18	8.044	8.59	12.88	8.344	13.66	9.956	10.27	8.323	10.89	8.876	8.953	7.896	12.34
106479524	0.6587	2.034	1.678	1.652	0.6555	1.088	1.284	0.3641	0.1177	0.1337	0.6462	0	0	0.2055	0.9896
245973	31.98	31.59	24.23	24.59	66.96	72.1	87.24	68.65	72.38	68.31	56.3	35.17	30.57	32.92	43.58
105373428	0.09293	0.7681	1.162	0.5508	1.042	1.853	0	3.561	4.587	3.105	1.185	0.9488	2.528	2.563	2.513
10130	88.64	97.24	65.53	73.06	390.7	330.5	306.6	371.3	365.1	375.2	219.7	178.4	187.2	183.4	232
101929733	0.2284	0	0.6722	7.445	0	0	17.36	0.1823	2.255	0.6025	0	0.9717	0	2.223	1.372
3754	0.9228	1.471	0.679	0	0.557	0	3.172	0.5893	0.6162	0.8925	0.3115	0.4318	0.3487	1.011	0.9011
285150	0	0	0.1904	0.575	0	1.587	12.87	0	0.2629	0	0.9219	0.05503	1.662	0	0.4858
130813	0.01305	0.03853	0.1633	0.7737	0.1126	0.3604	0	0.02084	0.1213	0	0.3134	0.03332	0.7104	0.03177	0.5295
130814	6.064	9.088	7.615	6.868	14.95	9.748	10.44	11.54	10.52	8.356	11.73	8.111	6.919	4.801	8.737
9475	8.942	12.23	11.6	9.302	35.81	11.78	14.95	31.99	23.82	26.06	16.07	15.6	19.56	14.92	24.09
100874055	0.2385	0	0	0	0	0	0	0.06348	0	0	0.2982	0	1.322	0.258	0
105373429	0.1157	0.3006	0.2214	1.783	0.1796	0.355	0	0.09239	0.1882	0	0.382	0	0	0.1877	0.06954
1876	2.331	3.489	2.031	8.606	8.659	3.262	4.884	6.726	5.071	6.239	4.695	5.568	3.401	5.474	6.421
9687	0.1272	0.3873	0.1428	1.845	0.09814	0.7393	0.8963	0.03741	0.05442	0.01766	0.4018	0.04557	1.012	0.01086	0.4525
100616469	0	0.8553	0	0	0	0	36.69	0	0	0	0	2.465	0	0	8.705
23620	0	0.03739	0	3.19	0	1.748	0	0	0	0	0.0475	0	0.9572	0	0.2854
23175	8.397	9.278	4.767	12.12	24.92	6.06	12.92	20.27	5.371	16.79	9.426	30.75	15.56	9.038	23.05
100506405	0	0	0	0	0	0	0	0	0	0	0.6742	0.2549	0	0	0
101929752	0.1023	0.1087	0.07528	0.5458	0	1.067	2.666	0	0.1307	0	0.1535	0.08705	0.6186	0	0.6455
100422862	0	0	0	0	0	0	0	0	2.996	0	0	0	0	0	0
105373430	0	0.2246	0.2799	1.449	0.328	2.501	2.753	0	0.09467	0	0.04077	0.2774	0.4107	0	0.6531
100422996	0	0	0	0	0	0	148.8	0	0	0	0	0	0	0	0
100506457	0	0.1573	0.448	3.27	0.09845	1.342	0	0.06076	0.1326	0	0.2855	0.03238	1.726	0	2.229
105373433	0.09527	0	0.5608	2.823	0	0	0	0	0	0	0	0	4.032	0	0.5725
105373432	0	0	0.1243	6.007	0	0	0	0	0	0	0.2535	0	0	0	0
100500884	0	0	0	52.23	0	0	0	0	0	0	0	0	0	0	0
105373431	0.1008	0.2381	0.1483	0	0	0	0	0	0	0	0	0	0.7619	0.2453	0
107985853	0	0	0.4204	0.6773	0	1.344	3.86	0	0.1327	0	0.4858	0.2269	0	0	0
28951	0.09596	0.17	0.07061	0.782	0.02069	0	0.9549	0.01915	0.06966	0.1266	1.332	0.7961	4.279	15.9	8.541
100422986	0	0	0	0	0	0	0	0	0	0	3.051	0	0	0	0
100506474	0	0.2569	0.3602	1.451	0	0.751	5.118	0	0.2527	0	0	0	0	0	0.572
105373436	0	0.236	0.1038	1.115	0.0811	0.577	2.212	0	0	0	0.07055	0.14	0.1066	0.01907	0.3532
105373484	0	0.5914	0	1.696	0.1234	0	0.2589	0	0	0	0.3221	0.7305	3.569	0	1.397
105373437	0.1363	0.2414	0.7019	0	0	7.316	0	0	0	0	1.329	0	0.206	0	1.842
105373485	0.1017	0.03003	0.2433	0.07537	0	0.5071	3.129	0.06091	0.05908	0	0.3244	0.1082	0.7689	0.04126	0.2674
105373438	0	0.09631	0.12	0.9669	0.03517	0.563	0	0	0.02368	0	0.2142	0	0.4932	0.1654	0.3063
107985854	0	0	0.09477	1.718	0	1.482	2.564	0	0.0748	0	0.3382	0	0	0	0.6773
100499171	0.1509	0.03565	0	0.6262	0.1302	0.6483	0	0	0.03506	0.07963	0.2718	0	0	0	0.0907
151354	10.02	5.795	12.17	17.87	16.16	14.63	9.584	29.04	54.82	44.8	5.668	7.931	10.76	24.14	10.39
51594	8.687	8.766	6.904	9.189	16.2	10.64	11.81	17.92	12.53	16.74	9.868	10.22	26.55	15.62	16.72
105373440	0	0	0.5333	0.5858	0	2.324	0	0.0526	0	0.1159	0.2966	0	0	0	0.6929
1653	51.13	81.16	76.3	70.78	133.3	101.3	116.9	97.64	115.4	97.58	105.3	85.85	101.3	84.23	119.7
101926966	0	0.3671	0	0.335	0.04874	1.821	0	0	0.06564	0	0.4664	0	0	0	3.227
103752554	0	0	0	0	0	1.56	0	0	0	0	0.07628	0	0	0	0
10408	0.1474	0.1451	0.1446	2.476	0.8052	0	0	0.1177	0.05707	0.3024	0.7742	0.1672	0.52	0.07972	0.812
